Bill Date & Time,DateTIme,Name,Phone Number,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,Miscellaneous,Bill Amount,Service done by,Payment Mode,Helper for S,Bill Date,week,Name of the day
07/10/2024 17:03:00,07/10/2024 17:03,Aishwarya,9327290092,Waxing,,,Pedicure,,Bleaching,,Massage,Threading,,Miscellaneous,3403,Pinky,Card,Poornima,2024-10-07,41,Monday
05/11/2024 17:37:00,05/11/2024 17:37,Nisha,9297516662,Waxing,,,Pedicure,Manicure,,,Massage,Threading,Hair Cut,,753,Suganya Sri,PhonePe,Malar,2024-11-05,45,Tuesday
24/08/2024 14:07:00,24/08/2024 14:07,Kavya,9714904311,Waxing,,De-tan,Pedicure,Manicure,Bleaching,Wash,,,,Miscellaneous,1842,Suganya Sri,GPay,,2024-08-24,34,Saturday
21/09/2024 20:28:00,21/09/2024 20:28,Nisha,9343265001,Waxing,Facial,,,Manicure,,,,,,Miscellaneous,1585,Anjali,PhonePe,,2024-09-21,38,Saturday
11/09/2024 12:32:00,11/09/2024 12:32,Swathi,9616741528,Waxing,,De-tan,,Manicure,,Wash,,Threading,,Miscellaneous,3101,Poornima,Card,Suganya Sri,2024-09-11,37,Wednesday
27/08/2024 09:13:00,27/08/2024 09:13,Harini,9905196988,Waxing,,De-tan,,Manicure,,Wash,,,Hair Cut,Miscellaneous,1873,Pinky,PhonePe,Anjali,2024-08-27,35,Tuesday
26/08/2024 13:13:00,26/08/2024 13:13,Priya,9467896272,,Facial,,Pedicure,,Bleaching,Wash,Massage,Threading,Hair Cut,,826,Pinky,GPay,Pinky,2024-08-26,35,Monday
05/11/2024 16:09:00,05/11/2024 16:09,Aishwarya,9765111077,Waxing,,,Pedicure,Manicure,,Wash,,Threading,Hair Cut,Miscellaneous,3192,Pinky,GPay,Suganya Sri,2024-11-05,45,Tuesday
14/10/2024 13:29:00,14/10/2024 13:29,Sandhya,9486528243,Waxing,Facial,,Pedicure,Manicure,,Wash,Massage,Threading,Hair Cut,,2514,Suganya Sri,PhonePe,Pinky,2024-10-14,42,Monday
19/11/2024 09:45:00,19/11/2024 09:45,Swathi,9172797465,Waxing,Facial,De-tan,,Manicure,Bleaching,Wash,,,,Miscellaneous,272,Pinky,Cash,,2024-11-19,47,Tuesday
10/10/2024 18:39:00,10/10/2024 18:39,Soumya,9473030135,,,,Pedicure,Manicure,Bleaching,,,Threading,,Miscellaneous,2360,Poornima,Cash,Poornima,2024-10-10,41,Thursday
09/10/2024 15:43:00,09/10/2024 15:43,Swathi,9411898058,,Facial,De-tan,Pedicure,,,,Massage,,Hair Cut,Miscellaneous,1036,Poornima,PhonePe,Poornima,2024-10-09,41,Wednesday
15/10/2024 19:43:00,15/10/2024 19:43,Anjali,9459729942,,,De-tan,,Manicure,Bleaching,Wash,,,,Miscellaneous,2082,Malar,PhonePe,Suganya Sri,2024-10-15,42,Tuesday
05/09/2024 09:36:00,05/09/2024 09:36,Anjali,9530712484,,,De-tan,Pedicure,,Bleaching,,,Threading,Hair Cut,Miscellaneous,1663,Suganya Sri,PhonePe,Anjali,2024-09-05,36,Thursday
28/09/2024 14:46:00,28/09/2024 14:46,Shruthi,9753582748,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,,Threading,Hair Cut,,3329,Pinky,Card,,2024-09-28,39,Saturday
